score,n_neigbors,scaler_type,selector_name,percentile_value,reductor_type,n_features_reduction
0.3653333333333333,5,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,30,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,3.0
0.3653333333333333,5,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,30,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3653333333333333,5,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,31,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,3.0
0.3653333333333333,5,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,31,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3653333333333333,5,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,32,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,5,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,33,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,5,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,34,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,5,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,32,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,
0.3653333333333333,5,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,32,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,
0.3653333333333333,5,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,33,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,
0.3653333333333333,5,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,33,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,
0.3653333333333333,5,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,34,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,
0.3653333333333333,5,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,34,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,
0.3653333333333333,5,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,37,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,5,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,38,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,12,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,12,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,13,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,13,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,14,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,3.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,14,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,3.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,15,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,3.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,15,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,3.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,23,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,24,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,25,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,28,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,29,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,32,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,3.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,33,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,3.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,34,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,3.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,37,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,38,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,19,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,20,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,21,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,22,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,23,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,
0.3653333333333333,6,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,23,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,23,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,
0.3653333333333333,6,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,24,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,
0.3653333333333333,6,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,24,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,24,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,
0.3653333333333333,6,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,25,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,
0.3653333333333333,6,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,25,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,25,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,
0.3653333333333333,6,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,32,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,33,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,34,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,19,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,20,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,21,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,
0.3653333333333333,6,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,21,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,
0.3653333333333333,6,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,22,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,
0.3653333333333333,6,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,22,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,
0.3653333333333333,6,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,23,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,24,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,25,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,12,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,13,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,16,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,17,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,18,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,28,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,29,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,32,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,33,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,34,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,37,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,6,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,38,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,14,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,3.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,14,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,15,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,3.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,15,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,19,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,3.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,20,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,3.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,21,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,21,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,22,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,22,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,23,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,
0.3653333333333333,7,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,23,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,
0.3653333333333333,7,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,24,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,
0.3653333333333333,7,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,24,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,
0.3653333333333333,7,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,25,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,
0.3653333333333333,7,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,25,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,
0.3653333333333333,7,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,30,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,3.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,31,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,3.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,12,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,13,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,21,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,21,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,22,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,22,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,39,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,14,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,15,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,21,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,22,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,10,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,10,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,11,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,11,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,14,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,15,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,30,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,30,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,31,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,31,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,32,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,33,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,34,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,35,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,
0.3653333333333333,7,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,35,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,
0.3653333333333333,7,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,36,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,
0.3653333333333333,7,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,36,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,
0.3653333333333333,7,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,37,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,38,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,39,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,7,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,39,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,
0.3653333333333333,7,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,39,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,
0.3653333333333333,8,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,21,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,
0.3653333333333333,8,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,21,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,
0.3653333333333333,8,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,22,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,
0.3653333333333333,8,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,22,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,
0.3653333333333333,8,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,30,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,3.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,31,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,3.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,32,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,33,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,34,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,10,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,11,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,19,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,3.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,20,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,3.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,23,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,24,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,25,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,26,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,26,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,27,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,27,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,12,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,13,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,32,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,33,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,34,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,12,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,3.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,13,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,3.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,16,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,16,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,17,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,17,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,18,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,18,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,30,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,31,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,32,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,33,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,8,<class 'sklearn.preprocessing._data.RobustScaler'>,percentile,34,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,9,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,26,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,2.0
0.3653333333333333,9,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,27,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,2.0
0.3653333333333333,9,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,32,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,9,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,33,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,9,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,34,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,9,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,35,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,9,<class 'sklearn.preprocessing._data.StandardScaler'>,percentile,36,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,9,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,12,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3653333333333333,9,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,12,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,9,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,13,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,4.0
0.3653333333333333,9,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,13,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,9,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,14,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,9,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,15,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,4.0
0.3653333333333333,9,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,30,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,3.0
0.3653333333333333,9,<class 'sklearn.preprocessing._data.MinMaxScaler'>,percentile,31,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,3.0
0.3653333333333333,9,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,16,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,9,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,16,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
0.3653333333333333,9,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,17,<class 'sklearn.decomposition._incremental_pca.IncrementalPCA'>,5.0
0.3653333333333333,9,<class 'sklearn.preprocessing._data.MaxAbsScaler'>,percentile,17,<class 'sklearn.decomposition._kernel_pca.KernelPCA'>,5.0
